a,No,번호,도서관명,지역,시군구,도서관구분,설립주체,운영방식,개관년도,우편번호,주소,상세주소,홈페이지,전화번호,팩스,주소2,경도,위도,상태
public_lib_3.shp.csv,95,300,당진시립합덕도서관,충남,당진시,공공(일반),지자체,직영,1995,343907,충청남도 당진시 면천로,1578 1 당진시립합덕도서관,http://www.dangjin.go.kr/lib.do,041-350-4941,041-360-6919,충청남도 당진시 면천로1578 1 당진시립합덕도서관,126.760336,36.81174502,정좌표
public_lib_3.shp.csv,96,300,대구 동구 신천도서관,대구,동구,공공(일반),지자체,위탁,2016,41269,대구광역시 동구 동부로6길 65 (신천동),65,http://www.donggu-lib.kr,053-980-2600,053-662-4015,대구광역시 동구 동부로6길 65 (신천동)65,128.6177499,35.87146879,정좌표
public_lib_3.shp.csv,97,300,대구2.28기념학생도서관 (구 대봉도서관),대구,동구,공공(일반),교육청,직영,1971,41182,대구광역시 동구 아양로41길 56 신암동,대구2.28기념학생도서관,http://library.daegu.go.kr/228,053-231-2822,053-421-3463,대구광역시 동구 아양로41길 56 신암동대구2.28기념학생도서관,128.634072,35.89054365,정좌표
public_lib_3.shp.csv,98,300,대구광역시립남부도서관,대구,남구,공공(일반),교육청,직영,1995,42501,대구광역시 남구 앞산순환로 512 대명동,앞산순환로 512,http://library.daegu.go.kr/nambu/index.do,053-231-2301,053-653-6097,대구광역시 남구 앞산순환로 512 대명동앞산순환로 512,128.5807514,35.83205616,정좌표
public_lib_3.shp.csv,99,300,대구광역시립달성도서관,대구,달성군,공공(일반),교육청,직영,1991,711872,대구광역시 달성군 현풍면 현풍동로 19길,26 (대구광역시립달성도서관),www.dsl.daegu.kr,053-231-2163,053-615-7975,대구광역시 달성군 현풍면 현풍동로 19길26 (대구광역시립달성도서관),128.4476879,35.69877342,정좌표
public_lib_3.shp.csv,100,300,대구광역시립동부도서관,대구,동구,공공(일반),교육청,직영,1995,41192,대구광역시 동구 신암북로11길 54 신암동,신암북로 11길 54 신암동,http://library.daegu.go.kr/dongbu,053-231-2200,053-231-2280,대구광역시 동구 신암북로11길 54 신암동신암북로 11길 54 신암동,128.6215938,35.89015597,정좌표
public_lib_4.shp.csv,1,400,대구광역시립동부도서관신천분관 (2014폐관),대구,동구,공공(일반),교육청,직영,1972,701832,대구광역시 동구 동부로6길,65,http://www.dongbu-lib.daegu.kr,053-231-2260,,대구광역시 동구 동부로6길65,128.6177499,35.87146879,정좌표
public_lib_4.shp.csv,2,400,대구광역시립두류도서관,대구,달서구,공공(일반),교육청,직영,1981,42672,대구광역시 달서구 공원순환로 8 두류동,8 두류도서관,http://library.daegu.go.kr/duryu,053-231-2721,053-656-4061,대구광역시 달서구 공원순환로 8 두류동8 두류도서관,128.5604351,35.85261379,정좌표
public_lib_4.shp.csv,3,400,대구광역시립북부도서관,대구,북구,공공(일반),교육청,직영,1983,41590,대구광역시 북구 옥산로 75 침산동,75 북부도서관,http://library.daegu.go.kr/bukbu/index.do,053-231-2612,053-355-1506,대구광역시 북구 옥산로 75 침산동75 북부도서관,128.5838443,35.88512596,정좌표
public_lib_4.shp.csv,4,400,대구광역시립서부도서관,대구,서구,공공(일반),교육청,직영,1992,41777,대구광역시 서구 국채보상로49길 12 평리동,"12 평리동, 서부도서관",http://library.daegu.go.kr/seobu/index.do,053-231-2400,053-561-1441,"대구광역시 서구 국채보상로49길 12 평리동12 평리동, 서부도서관",128.557728,35.87245066,정좌표
public_lib_4.shp.csv,5,400,대구광역시립수성도서관,대구,수성구,공공(일반),교육청,직영,1989,42037,대구광역시 수성구 만촌로 151 (만촌동),151 (수성 도서관),http://www.suseong-lib.daegu.kr/,053-231-2500,053-231-2519,대구광역시 수성구 만촌로 151 (만촌동)151 (수성 도서관),128.6412926,35.87162423,인근좌표
public_lib_4.shp.csv,6,400,대구광역시립중앙도서관,대구,중구,공공(일반),교육청,직영,1919,41939,대구광역시 중구 공평로10길 25 동인동2가,공평로10길 25,http://library.daegu.go.kr/jungang/index.do,053-231-2022,053-256-9975,대구광역시 중구 공평로10길 25 동인동2가공평로10길 25,128.6017131,35.86844002,정좌표
public_lib_4.shp.csv,7,400,대구광역시립중앙도서관달성분관,대구,중구,공공(일반),교육청,직영,1963,41922,대구광역시 중구 달성로21길 64 달성동,중앙도서관분관,http://www.tglnet.or.kr/center/dalsung,053-231-2068,053-566-9970,대구광역시 중구 달성로21길 64 달성동중앙도서관분관,128.579625,35.87606152,정좌표
public_lib_4.shp.csv,8,400,대구광역시북구대현도서관,대구,북구,공공(일반),지자체,위탁,2015,702823,대구광역시 북구 대현남로,43(대현동),http://lib.buk.daegu.kr,053-320-5171,053-939-3547,대구광역시 북구 대현남로43(대현동),128.60739,35.88189319,정좌표
public_lib_4.shp.csv,9,400,대구북구태전도서관,대구,북구,공공(일반),지자체,위탁,2017,41452,대구광역시 북구 영송로 36-16 (태전동),대구광역시 북구 영송로 36-16 (태전동),http://lib.hbcf.or.kr/buktj/,053-320-5180,053-311-7614,대구광역시 북구 영송로 36-16 (태전동)대구광역시 북구 영송로 36-16 (태전동),128.5462012,35.92855772,정좌표
public_lib_4.shp.csv,10,400,대구학생문화센터,대구,달서구,공공(일반),교육청,직영,2003,704923,대구광역시 달서구 용산로,181 (대구학생문화센터),http://www.dccs.go.kr,053-231-1342,053-562-8783,대구광역시 달서구 용산로181 (대구학생문화센터),128.5295212,35.85302457,정좌표
public_lib_4.shp.csv,11,400,대라다목적도서관,부산,기장군,공공(일반),지자체,직영,2016,46069,부산광역시 기장군 기장읍 차성서로 86,대라다목적도서관,http://library.gijang.go.kr/daera,051-709-3961,051-709-3939,부산광역시 기장군 기장읍 차성서로 86대라다목적도서관,129.2105965,35.24080326,정좌표
public_lib_4.shp.csv,12,400,대림정보문화도서관,서울,영등포구,공공(일반),지자체,위탁,2007,7376,서울특별시 영등포구 도신로 27 (대림동),27 (대림정보문화도서관),http://www.dllib.or.kr,02-828-3700,02-828-3701,서울특별시 영등포구 도신로 27 (대림동)27 (대림정보문화도서관),126.9188249,37.51381497,인근좌표
public_lib_4.shp.csv,13,400,대명어울림도서관,대구,남구,공공(일반),지자체,직영,2018,42469,대구광역시 남구 두류공원로 38-1 (대명동),대명어울림도서관,http://lib.nam.daegu.kr/main.do,053-664-3552,053-664-3559,대구광역시 남구 두류공원로 38-1 (대명동)대명어울림도서관,128.5737829,35.84157158,정좌표
public_lib_4.shp.csv,14,400,대부도서관,경기,안산시,공공(일반),지자체,직영,2016,425330,경기도 안산시 단원구,대남로 30,http://lib.iansan.net,031-481-3956,032-889-5372,경기도 안산시 단원구대남로 30,126.5831178,37.24047399,정좌표
public_lib_4.shp.csv,15,400,대신도서관,경기,여주시,공공(일반),지자체,직영,2019,12610,경기도 여주시 대신면 율촌1길 12-10,대신도서관,http://www.yjlib.go.kr,031-887-3361,031-887-3356,경기도 여주시 대신면 율촌1길 12-10대신도서관,127.5844577,37.37146563,정좌표
public_lib_4.shp.csv,16,400,대전광역시한밭도서관,대전,중구,공공(일반),지자체,직영,1989,35020,대전광역시 중구 서문로 10 문화동,한밭도서관,https://www.daejeon.go.kr/hanbatlibrary/index.do,042-270-7420,042-270-7469,대전광역시 중구 서문로 10 문화동한밭도서관,127.409677,36.30992435,정좌표
public_lib_4.shp.csv,17,400,대전동구가오도서관,대전,동구,공공(일반),지자체,직영,1996,34691,대전광역시 동구 동구청로 147 가오동,"가오동, 동구청",https://www.donggu.go.kr/dg/lib/contents/628,042-259-7051,042-224-6171,"대전광역시 동구 동구청로 147 가오동가오동, 동구청",127.4549167,36.31203706,정좌표
public_lib_4.shp.csv,18,400,대전동구성남도서관,대전,동구,공공(일반),지자체,직영,2004,300819,대전광역시 동구 성남로,38 5 성남도서관,http://seongnamlib.donggu.go.kr,042-259-7091,,대전광역시 동구 성남로38 5 성남도서관,127.4298537,36.34231571,인근좌표
public_lib_4.shp.csv,19,400,대전동구용운도서관,대전,동구,공공(일반),지자체,직영,1994,34522,대전광역시 동구 새울로68번길 23-23 (용운동),새울로 68번길 23-23,http://yongunlib.donggu.go.kr,042-259-7021,042-284-6220,대전광역시 동구 새울로68번길 23-23 (용운동)새울로 68번길 23-23,127.4638525,36.32570302,정좌표
public_lib_4.shp.csv,20,400,대전동구판암도서관,대전,동구,공공(일반),지자체,직영,2004,34676,대전광역시 동구 옥천로180번길 20 판암동,옥천로 180번길 20판암동,http://panamlib.donggu.go.kr/,042-259-7071,,대전광역시 동구 옥천로180번길 20 판암동옥천로 180번길 20판암동,127.4607717,36.31641613,정좌표
public_lib_4.shp.csv,21,400,대전둔산도서관,대전,서구,공공(일반),지자체,직영,2007,35205,대전광역시 서구 청사로 263 (둔산동),263 (둔산도서관),http://www.seogu.go.kr/learning/dunsanlib/index.do,042-288-4800,042-288-5938,대전광역시 서구 청사로 263 (둔산동)263 (둔산도서관),127.367041,36.36105023,인근좌표
public_lib_4.shp.csv,22,400,대전학생교육문화원,대전,중구,공공(일반),교육청,직영,1988,301807,대전광역시 중구 동서대로,1360 (목동 126번지) 대전학생교육문화원,http://dsecc.djsch.kr,042-229-1435,042-229-1480,대전광역시 중구 동서대로1360 (목동 126번지) 대전학생교육문화원,127.4102869,36.32936097,정좌표
public_lib_4.shp.csv,23,400,대전학생교육문화원 부설 산성도서관,대전,중구,공공(일반),교육청,직영,2002,301212,대전 중구,산서로 62번길 53 사정동,http://sslib.djsch.kr/,042-220-0700,042-220-0799,대전 중구산서로 62번길 53 사정동,127.3855605,36.29534703,정좌표
public_lib_4.shp.csv,24,400,대치도서관,서울,강남구,공공(일반),지자체,위탁,1999,6284,"서울특별시 강남구 삼성로 212 대치동, 은마아파트",복지상가 215호,http://library.gangnam.go.kr/,02-565-6666,02-554-6666,"서울특별시 강남구 삼성로 212 대치동, 은마아파트복지상가 215호",127.0658765,37.49803108,정좌표
public_lib_4.shp.csv,25,400,더불어 숲,대구,북구,공공(일반),사립,직영,2008,702877,대구광역시 북구 국우동,1099-1 해일빌딩 3층,http://www.withwith.net,053-326-0937,053-289-0937,대구광역시 북구 국우동1099-1 해일빌딩 3층,128.5698914,35.94473565,정좌표
public_lib_4.shp.csv,26,400,도곡정보문화도서관,서울,강남구,공공(일반),지자체,위탁,2013,6269,서울특별시 강남구 도곡로18길 57 도곡동,도곡정보문화도서관,http://dogoklib.gangnam.go.kr/,02-2176-0780,02-529-0377,서울특별시 강남구 도곡로18길 57 도곡동도곡정보문화도서관,127.0388803,37.4883101,정좌표
public_lib_4.shp.csv,27,400,도담동도서관,세종,연기군,공공(일반),지자체,직영,2014,339006,세종특별자치시 보람로,77 (도담동 주민센터),-,044-301-6263,044-301-6229,세종특별자치시 보람로77 (도담동 주민센터),127.261746,36.51540509,정좌표
public_lib_4.shp.csv,28,400,도봉문화정보도서관,서울,도봉구,공공(일반),지자체,위탁,2001,1485,서울특별시 도봉구 덕릉로 315 창동,315 도봉문화정보도서관,http://www.unilib.dobong.kr/,02-900-1835,02-900-1551,서울특별시 도봉구 덕릉로 315 창동315 도봉문화정보도서관,127.0438592,37.64422452,정좌표
public_lib_4.shp.csv,29,400,돌마리도서관,서울,송파구,공공(일반),지자체,위탁,2014,5684,서울특별시 송파구 백제고분로37길 16 석촌동,석촌동주민센터 5층,http://www.splib.or.kr/spdlib/index.jsp,02-414-7007,02-414-6006,서울특별시 송파구 백제고분로37길 16 석촌동석촌동주민센터 5층,127.1036861,37.50356529,정좌표
public_lib_4.shp.csv,30,400,동구구립 안심도서관,대구,동구,공공(일반),지자체,위탁,2012,41103,대구광역시 동구 금호강변로 360,(율하동 1627번지),http://www.donggu-lib.kr,053-980-2600,053-961-2345,대구광역시 동구 금호강변로 360(율하동 1627번지),128.7018723,35.85902201,정좌표
public_lib_4.shp.csv,31,400,동구도서관,부산,동구,공공(일반),지자체,직영,1998,48763,부산광역시 동구 성북로36번길 54 범일동,성북로36번길 54,http://www.bsdonggu.go.kr/library,051-440-6412,051-637-4437,부산광역시 동구 성북로36번길 54 범일동성북로36번길 54,129.0524332,35.13806819,정좌표
public_lib_4.shp.csv,32,400,동녘도서관,제주,제주시,공공(일반),교육청,직영,1995,63361,제주특별자치도 제주시 구좌읍 일주동로 3148,동녘도서관,http://www.dnlib.or.kr,064-786-6500,064-786-6590,제주특별자치도 제주시 구좌읍 일주동로 3148동녘도서관,126.8545683,33.52045079,정좌표
public_lib_4.shp.csv,33,400,동대문구 답십리 도서관,서울,동대문구,공공(일반),지자체,위탁,2014,2596,서울특별시 동대문구 서울시립대로4길 75 (답십리동),동대문구답십리도서관,https://www.l4d.or.kr/dsn/index.do,02-982-1959,02-2216-9413,서울특별시 동대문구 서울시립대로4길 75 (답십리동)동대문구답십리도서관,127.0503606,37.57319319,정좌표
public_lib_4.shp.csv,34,400,동대문구정보화도서관,서울,동대문구,공공(일반),지자체,위탁,2006,2456,서울특별시 동대문구 회기로10길 60 (청량리동),60 (동대문구정보화도서관),http://www.L4D.or.kr,02-960-1959,02-3299-2745,서울특별시 동대문구 회기로10길 60 (청량리동)60 (동대문구정보화도서관),127.0469994,37.58896744,인근좌표
public_lib_4.shp.csv,35,400,동두천꿈나무정보도서관,경기,동두천시,공공(일반),지자체,직영,2005,11349,경기도 동두천시 지행로 38 (지행동),동두천꿈나무정보도서관,http://lib.ddc.go.kr,031-860-3281,031-860-2574,경기도 동두천시 지행로 38 (지행동)동두천꿈나무정보도서관,127.0513968,37.89214759,정좌표
public_lib_4.shp.csv,36,400,동두천시립도서관,경기,동두천시,공공(일반),지자체,직영,1996,11338,경기도 동두천시 상패로 60 (상패동),60,http://city.ddclib.net,031-860-3261,031-860-2568,경기도 동두천시 상패로 60 (상패동)60,127.0476243,37.90669255,정좌표
public_lib_4.shp.csv,37,400,동래읍성도서관,부산,동래구,공공(일반),지자체,직영,2015,47801,부산광역시 동래구 동래로159번길 153 (칠산동),153,http://lib.dongnae.go.kr/dongnae,051-550-6902,051-550-4469,부산광역시 동래구 동래로159번길 153 (칠산동)153,129.0947589,35.20716706,정좌표
public_lib_4.shp.csv,38,400,동부도서관,경남,창원시,공공(일반),지자체,직영,2006,51604,경상남도 창원시 진해구 용재로 66 (용원동),66 (동부도서관),http://lib.changwon.go.kr,055-225-7531,055-225-4806,경상남도 창원시 진해구 용재로 66 (용원동)66 (동부도서관),128.82137,35.09997636,인근좌표
