aa,No,번호,도서관명,지역,시군구,도서관구분,설립주체,운영방식,개관년도,우편번호,주소,상세주소,홈페이지,전화번호,팩스,주소2,경도,위도,상태
research_lib_3.shp.csv,72,300,부산항만공사 자료실,부산,중구,전문,공공,-,1988,608828,중구 중앙동4가 ,79-79 한진해운빌딩 10층,-,051) 999-3069,051) 988-0888,중구 중앙동4가 79-79 한진해운빌딩 10층,129.0387125,35.1091888,인근좌표
research_lib_3.shp.csv,73,300,여성문화회관 도서실,부산,사상구,전문,민간,-,2004,608828,사상구 학장동 ,168-2,-,051) 320-8331,051) 326-8202,사상구 학장동 168-2,128.9899692,35.13991915,정좌표
research_lib_3.shp.csv,74,300,한국자산관리공사 캠코 열린도서관,부산,남구,전문,공공,-,1973,49111,부산광역시 남구,문현금융로 40 부산국제금융센터 3층 캠코 열린도서관,https://lib.kamco.or.kr,051-794-2951,051-794-2959,부산광역시 남구문현금융로 40 부산국제금융센터 3층 캠코 열린도서관,129.0656455,35.1471723,정좌표
research_lib_3.shp.csv,75,300,한국주택금융공사 도서자료실,부산,남구,전문,공공,-,0,600814,부산시 남구 문현금융로40(문현동) ,부산국제금융센터 한국주택금융공사 24층,www.hf.go.kr,051-663-8160,0505-036-0591,부산시 남구 문현금융로40(문현동) 부산국제금융센터 한국주택금융공사 24층,129.0656455,35.1471723,정좌표
research_lib_3.shp.csv,76,300,한국해양과학기술원 해양과학도서관,부산,영도구,전문,공공,-,-,110460,부산광역시 영도구 해양로 385 (동삼동),한국해양과학기술원 해양과학도서관,http://library.kiost.ac,051-664-3804,051-405-9330,부산광역시 영도구 해양로 385 (동삼동)한국해양과학기술원 해양과학도서관,129.0798896,35.07421495,정좌표
research_lib_3.shp.csv,77,300,한진중공업기술연구소 자료실,부산,중구,전문,민간,-,    ,150808,중구 중앙동4가 ,22-1 11층,-,051) 410-3367,051) 410-8481,중구 중앙동4가 22-1 11층,129.0371424,35.10470761,정좌표
research_lib_3.shp.csv,78,300,(사)국민문화연구소 자료실,서울,종로구,전문,민간,-,1991,135839,종로구 연건동 ,304번지,-,02-765-7651~2,02-766-0474,종로구 연건동 304번지,126.9995522,37.57643418,정좌표
research_lib_3.shp.csv,79,300,(재)충북학사 도서실,서울,영등포구,전문,민간,-,0,137898,서울 영등포구 당산동6가,121-64,-,02) 579-8653,02) 579-8654,서울 영등포구 당산동6가121-64,126.9071634,37.53292013,인근좌표
research_lib_3.shp.csv,80,300,(주)삼우설계 정보자료실,서울,강남구,전문,민간,-,-,135714,서울 강남구 대치4동 ,890-6 L,www.samoo.co.kr,02) 2184-5959,02) 2184-5916,서울 강남구 대치4동 890-6 L,127.0515153,37.50484581,정좌표
research_lib_3.shp.csv,81,300,(주)에이텍종합건축사사무소 자료실,서울,서초구,전문,민간,-,2003,100272,서울 서초구 양재2동,372-2 5층,-,02) 3462-6366,,서울 서초구 양재2동372-2 5층,127.0436642,37.47100356,정좌표
research_lib_3.shp.csv,82,300,(주)오리콤 두산매거진 자료실,서울,강남구,전문,민간,-,0,150790,강남구 논현동 ,105-7 두산빌딩 9층,-,02-510-4520,02-510-4501,강남구 논현동 105-7 두산빌딩 9층,127.0352737,37.51906583,정좌표
research_lib_3.shp.csv,83,300,CJ인재원 자료실,서울,중구,전문,민간,-,-,137792,중구 필동2가 ,101-1 CJ인재원,-,02) 2280-3070,02) 2280-3079,중구 필동2가 101-1 CJ인재원,126.9957125,37.55909852,정좌표
research_lib_3.shp.csv,84,300,KBS방송콘텐츠 도서정보실,서울,영등포구,전문,공공,-,1996,110280,영등포구 여의도동 ,18,-,02) 781-1668,02) 781-2439,영등포구 여의도동 18 ,126.9163572,37.52535107,정좌표
research_lib_3.shp.csv,85,300,KT R&D 센터 미래기술연구소 자료실,서울,서초구,전문,민간,-,1990,150876,서초구 우면동 ,17,-,02) 526-5252,02) 526-5786,서초구 우면동 17,127.0289986,37.4713452,정좌표
research_lib_3.shp.csv,86,300,LG상남도서관,서울,종로구,전문,민간,-,1991,158725,종로구 원서동 ,136번지,http://www.lg.or.kr,02-708-3700,02-708-3718,종로구 원서동 136번지,126.988427,37.57962739,정좌표
research_lib_3.shp.csv,87,300,NH투자증권 정보자료실 (구 우리투자증권),서울,영등포구,전문,민간,-,0,100011,영등포구 여의도동 ,04월 23일,-,02) 768-7579,02) 768-7966,영등포구 여의도동 23-4,126.9233355,37.52422353,정좌표
research_lib_3.shp.csv,88,300,SBS데이타정보부자료실,서울,양천구,전문,민간,-,1990,100999,양천구 목1동 ,SBS방송센터 데이타정보팀,-,02) 2113-3503,,양천구 목1동 SBS방송센터 데이타정보팀,126.8758257,37.53677908,인근좌표
research_lib_3.shp.csv,89,300,SC제일은행 도서실,서울,중구,전문,민간,-,1961,130020,서울 중구 충무로1가,53-1번지 SC제일은행 제일지점 3층 SC러닝센터 도서실,-,02-779-6586,02-753-1260,서울 중구 충무로1가53-1번지 SC제일은행 제일지점 3층 SC러닝센터 도서실,126.980463,37.56095142,정좌표
research_lib_3.shp.csv,90,300,SK Telecom 정보자료실,서울,중구,전문,민간,-,-,150950,서울 중구 을지로2가 SK텔레콤빌딩 ,11번지 18층 정보자료실,www.sktelecom.com,02)6100-0141,02-6100-7871,서울 중구 을지로2가 SK텔레콤빌딩 11번지 18층 정보자료실,126.9850856,37.56647286,정좌표
research_lib_3.shp.csv,91,300,가톨릭대 성바오로병원 의학도서관,서울,동대문구,전문,민간,-,-,134701,동대문구 전농동 ,620-56,-,02) 958-2347,02) 960-4914,동대문구 전농동 620-56,127.0434766,37.5792325,정좌표
research_lib_3.shp.csv,92,300,강남성심병원도서실,서울,영등포구,전문,민간,-,1968,110746,영등포구 대림1동 ,948-1,-,02-829-5091,02-846-9789,영등포구 대림1동 948-1,126.9086765,37.49328975,정좌표
research_lib_3.shp.csv,93,300,강동성심병원의학도서실,서울,강동구,전문,민간,-,-,100702,강동구 길동 ,445,-,02-2224-2172~3,"02-473-8101,2224-210",강동구 길동 445,127.1352192,37.5361153,정좌표
research_lib_3.shp.csv,94,300,강북삼성병원의학정보실,서울,종로구,전문,민간,-,1971,2447,서울 종로구 평동 강북삼성병원,의학정보실(서진빌딩 10층),http://lib.kbsmc.co.kr,02-2001-2793~5,02-2001-2797~8,서울 종로구 평동 강북삼성병원의학정보실(서진빌딩 10층),126.9989704,37.57067532,인근좌표
research_lib_3.shp.csv,95,300,경향신문사 자료실,서울,중구,전문,민간,-,1987,8308,중구 정동 ,22 경향신문 정보자료팀,-,02) 3701-1023,02) 3071-1029,중구 정동 22 경향신문 정보자료팀,126.9699668,37.5681599,정좌표
research_lib_3.shp.csv,96,300,경희의료원 의학도서실,서울,동대문구,전문,민간,-,1966,110280,서울특별시 동대문구 경희대로 23 (회기동),정보행정동 지하 2층,http://kmclib.khu.ac.kr,02-958-9073,02-958-9071,서울특별시 동대문구 경희대로 23 (회기동)정보행정동 지하 2층,127.0507402,37.59377356,정좌표
research_lib_3.shp.csv,97,300,고려대학교 구로병원 의학도서실,서울,구로구,전문,민간,-,-,138921,서울특별시 구로구 구로동로 148 구로동,새롬교육관 1층 의학도서실,http://www.kumcguro.egentouch.com,02-2626-1951,02-2626-2024,서울특별시 구로구 구로동로 148 구로동새롬교육관 1층 의학도서실,126.8847007,37.491123,정좌표
research_lib_3.shp.csv,98,300,공간종합건축사사무소 자료실,서울,종로구,전문,민간,-,-,110714,종로구 원서동 ,219,www.spacea.com,02) 3670-3361,02) 745-2677,종로구 원서동 219,126.9883352,37.57772741,정좌표
research_lib_3.shp.csv,99,300,광고정보센터 자료실,서울,송파구,전문,민간,-,2002,110760,송파구 신천동,7-11 한국광고문화회관 901호,www.adic.co.kr,02) 2144-0775,02) 2144-0759,송파구 신천동7-11 한국광고문화회관 901호,127.0996086,37.51597271,정좌표
research_lib_3.shp.csv,100,300,교보생명 경영자료실,서울,종로구,전문,민간,-,0,150986,종로구 종로1가 ,교보생명빌딩 10층,-,02) 721-3372,02) 721-3359,종로구 종로1가 교보생명빌딩 10층,126.9781366,37.57051344,인근좌표
research_lib_4.shp.csv,1,400,교육과학기술부 교육과학기술정보 디지털도서관,서울,종로구,전문,공공,-,1991,150874,종로구 세종로 ,77 정부중앙청사 1609호,http://library.mest.go.kr/,02)2100-6115,02)2100-6117,종로구 세종로 77 정부중앙청사 1609호,126.9758825,37.57540317,인근좌표
research_lib_4.shp.csv,2,400,교직원노동조합 자료실,서울,영등포구,전문,민간,-,2007,4522,서울 영등포구 영등포동5가 현대프라자빌딩,49-1  201호,-,02) 672-7419,02) 675-6184,서울 영등포구 영등포동5가 현대프라자빌딩49-1  201호,126.9066864,37.52220031,정좌표
research_lib_4.shp.csv,3,400,국가보훈처 행정자료실,서울,영등포구,전문,공공,-,1977,135856,서울 영등포구 여의도동,국회대로 62길 13,http://e-library.mpva.go.kr/,02) 2020-5345,02) 784-1087 ,서울 영등포구 여의도동국회대로 62길 13,126.9164749,37.52670289,인근좌표
research_lib_4.shp.csv,4,400,국가생명윤리정책연구원 도서관,서울,중구,전문,민간,-,2002,100769,서울특별시 중구 남대문로 113 (다동),동부다동빌딩 4층,http://bprlib.kr,02-737-6008,02-737-6006,서울특별시 중구 남대문로 113 (다동)동부다동빌딩 4층,126.9822828,37.56729671,정좌표
research_lib_4.shp.csv,5,400,국가안보전략연구소 자료실,서울,강남구,전문,공공,-,1980,138708,강남구 도곡동 ,467-23 인스토피아빌딩 18층,-,02) 572-7090,02) 565-3558,강남구 도곡동 467-23 인스토피아빌딩 18층,127.0512356,37.48674366,정좌표
research_lib_4.shp.csv,6,400,국가인권위원회 인권도서관,서울,중구,전문,공공,-,2008,110820,서울특별시 중구 삼일대로,340 (나라키움저동빌딩) 11층,https://library.humanrights.go.kr,02) 2125-9680~3,02) 2125-0916,서울특별시 중구 삼일대로340 (나라키움저동빌딩) 11층,126.9881843,37.56504654,정좌표
research_lib_4.shp.csv,7,400,국립경찰병원의학도서실,서울,송파구,전문,공공,-,-,121717,송파구 가락본동 ,58,-,02-3400-1126,02-3400-1111,송파구 가락본동 58,127.1234585,37.49623878,정좌표
research_lib_4.shp.csv,8,400,국립고궁박물관 자료실,서울,종로구,전문,공공,-,2004,158707,종로구 사직로 ,34(세종로1-57),http://www.gogung.go.kr,02) 3701-7531,02) 3701-7640,종로구 사직로 34(세종로1-57),126.9636785,37.57268249,인근좌표
research_lib_4.shp.csv,9,400,국립공원관리공단 자료실,서울,마포구,전문,공공,-,1988,137071,마포구 공덕동 ,252-2 태영빌딩 8층,-,02) 3279-2855,02) 3279-2804,마포구 공덕동 252-2 태영빌딩 8층,126.9536864,37.54693668,인근좌표
research_lib_4.shp.csv,10,400,국립과학수사연구소 자료실,서울,양천구,전문,공공,-,0,100857,양천구 신월7동 ,331-1,-,02) 2600-4755,02) 2600-4739,양천구 신월7동 331-1,126.8274268,37.52300502,정좌표
research_lib_4.shp.csv,11,400,국립국악원 국악자료실,서울,서초구,전문,공공,-,    ,110820,서초구 서초동,남부순환로 2364 국악박물관 3층,http://www.gugak.go.kr/,02-580-3080,02-580-3082,서초구 서초동남부순환로 2364 국악박물관 3층,127.0086277,37.47767495,정좌표
research_lib_4.shp.csv,12,400,국립극장 공연예술자료실,서울,중구,전문,공공,-,0,110820,서울특별시 중구 장충단로,59 (국립극장),-,02-2280-4025,02-2280-4027,서울특별시 중구 장충단로59 (국립극장),127.0004913,37.55399915,정좌표
research_lib_4.shp.csv,13,400,국립문화재단연구소 자료실,서울,종로구,전문,공공,-,-,130712,서울 종로구 세종로,1,-,02-737-5412,02) 720-0286,서울 종로구 세종로1,126.9765778,37.58625877,정좌표
research_lib_4.shp.csv,14,400,국립민속박물관 자료실,서울,종로구,전문,공공,-,2007,143711,종로구 세종로 ,삼청로 37,http://library.nfm.go.kr,02) 3704-3270,02) 3704-3272,종로구 세종로 삼청로 37,126.978764,37.57948428,정좌표
research_lib_4.shp.csv,15,400,국립산림과학원 도서실,서울,동대문구,전문,공공,-,-,100799,동대문구 청량리동 ,207,-,02) 961- 2587,02) 957-1846,동대문구 청량리동 207,127.0438195,37.59330447,정좌표
research_lib_4.shp.csv,16,400,국립서울병원 도서실,서울,광진구,전문,공공,-,-,142175,광진구 중곡3동 ,30-1 별관 1층,http://lib.snmh.go.kr,02-2204-0249,02-453-6372,광진구 중곡3동 30-1 별관 1층,127.0857669,37.56500388,정좌표
research_lib_4.shp.csv,17,400,국립의료원 의학정보실,서울,중구,전문,공공,-,1973,4383,중구 을지로 6가 ,18-79,-,02-2260-7055,02-2262-4866,중구 을지로 6가 18-79,127.0059854,37.56741374,정좌표
research_lib_4.shp.csv,18,400,국립재활원도서실,서울,강북구,전문,공공,-,2014,4383,강북구 수유5동 ,520,-,02-901-1647,02-902-3835,강북구 수유5동 520,127.0047847,37.64700626,인근좌표
research_lib_4.shp.csv,19,400,국립중앙박물관 도서관,서울,용산구,전문,공공,-,-,100703,서울특별시 용산구 서빙고로 137 용산동6가,168-6,http://www.museum.go.kr,02-2077-9324,02-2077-9943,서울특별시 용산구 서빙고로 137 용산동6가168-6,126.9825451,37.52465048,정좌표
research_lib_4.shp.csv,20,400,국립한글박물관 한글도서관,서울,용산구,전문,공공,-,0,1794,서울특별시 용산구 서빙고로 139 (용산동6가),국립한글박물관 한글도서관,http://nuri.hangeul.go.kr,02-2124-6461,,서울특별시 용산구 서빙고로 139 (용산동6가)국립한글박물관 한글도서관,126.9804862,37.52106866,정좌표
research_lib_4.shp.csv,21,400,국민은행 도서실,서울,중구,전문,민간,-,2006,130010,중구 남대문로 ,2가 9-1,-,(02)2073-8074,02) 2073-8091,중구 남대문로 2가 9-1,126.9826712,37.56463739,정좌표
research_lib_4.shp.csv,22,400,국민체육진흥공단 한국스포츠정책과학원 도서관,서울,노원구,전문,공공,-,1970,140701,서울특별시 노원구 화랑로 727 공릉동,한국스포츠정책과학원 도서관,https://www.sports.re.kr/lib,02-970-9524,,서울특별시 노원구 화랑로 727 공릉동한국스포츠정책과학원 도서관,127.105559,37.63619968,정좌표
research_lib_4.shp.csv,23,400,국방기술품질원 기술관리팀,서울,동대문구,전문,공공,-,-,140021,동대문구 청량리동 ,산5-7,-,02) 961-1582,02) 964-0198,동대문구 청량리동 산5-7,127.0407584,37.59214587,정좌표
research_lib_4.shp.csv,24,400,국방부 행정자료실,서울,용산구,전문,공공,-,-,140840,용산구 용산동 3가,1번지,-,02) 748-5039,02) 748-5058,용산구 용산동 3가1번지,126.9775457,37.53364843,정좌표
research_lib_4.shp.csv,25,400,국방부군사편찬연구소 도서실,서울,용산구,전문,공공,-,0,130650,용산구 용산동 1가 ,8,-,02) 709-3188,02) 709-3111,용산구 용산동 1가 8,126.9770895,37.53630724,정좌표
research_lib_4.shp.csv,26,400,국방부방위사업청 자료실,서울,용산구,전문,공공,-,-,137070,용산구 용산동 2가 ,5월 15일,-,02) 2079-6636,02) 773-7587,용산구 용산동 2가 5-15,126.9843885,37.54180436,정좌표
research_lib_4.shp.csv,27,400,국방품질관리소 기술지원실,서울,동대문구,전문,공공,-,1997,151818,동대문구 청량우체국 ,사서함 276호,-,02) 961-1489,02) 964-0198,동대문구 청량우체국 사서함 276호,127.0517856,37.58373544,인근좌표
research_lib_4.shp.csv,28,400,국제방송교류재단 자료실,서울,서초구,전문,공공,-,1995,150032,서초구 서초동 ,1467-80 아리랑국제방송,-,02) 3475-5033,,서초구 서초동 1467-80 아리랑국제방송,127.0080263,37.47909872,정좌표
